Make,Model,Serial,Station,Location,Azimuth,Method,Dip,Depth,North,East,Scale Factor,Scale Bias,Start Date,End Date
Sercel Inc.,L4C-3D,1132,WATZ,10,0,,0,0,0,0,0,0,2003-04-03T05:00:00Z,2012-01-13T00:00:00Z
Sercel Inc.,L4C-3D,1140,PAWZ,10,0,,0,0,0,0,0,0,2004-07-14T00:00:00Z,2007-01-18T12:00:00Z
Sercel Inc.,L4C-3D,1140,CNGZ,10,0,,0,4,0,0,0,0,2007-12-02T18:00:20Z,2018-10-10T01:00:00Z
Sercel Inc.,L4C-3D,1141,MRZ,10,0,,0,0,0,0,0,0,1999-09-29T05:00:01Z,2003-04-15T01:43:00Z
Sercel Inc.,L4C-3D,1141,KIW,10,0,,0,0,0,0,0,0,2004-06-09T23:00:00Z,2007-11-07T00:00:00Z
Sercel Inc.,L4C-3D,1141,PNHZ,10,0,,0,0,0,0,0,0,2008-02-19T00:10:00Z,2018-12-04T23:59:59Z
Sercel Inc.,L4C-3D,1142,DSZ,10,0,,0,0,0,0,0,0,1994-06-14T04:00:00Z,1998-09-23T00:04:00Z
Sercel Inc.,L4C-3D,1142,THZ,10,0,,0,0,0,0,0,0,1998-11-05T01:00:00Z,2003-08-08T02:05:00Z
Sercel Inc.,L4C-3D,1142,THZ,11,0,,0,0,0,0,0,0,2003-08-08T03:21:00Z,2003-09-24T11:54:00Z
Sercel Inc.,L4C-3D,1142,DREZ,10,0,,0,0,0,0,0,0,2008-03-04T21:00:00Z,2018-12-04T22:10:00Z
Sercel Inc.,L4C-3D,1143,RKIA,10,0,,0,0,0,0,0,0,1995-11-09T00:00:01Z,1996-04-18T23:59:59Z
Sercel Inc.,L4C-3D,1143,DRZ,10,0,,0,0,0,0,0,0,2002-02-18T11:10:00Z,2017-11-01T01:09:00Z
Sercel Inc.,L4C-3D,1144,ORAA,10,0,,0,0,0,0,0,0,1995-11-16T00:00:01Z,1996-04-18T23:59:59Z
Sercel Inc.,L4C-3D,1144,RATZ,10,0,,0,0,0,0,0,0,2003-03-25T03:00:00Z,2008-10-20T01:00:00Z
Sercel Inc.,L4C-3D,1144,KHEZ,10,0,,0,0,0,0,0,0,2009-05-21T03:00:00Z,2012-06-12T22:00:00Z
Sercel Inc.,L4C-3D,1488,POIZ,10,0,,0,0,0,0,0,0,2005-07-05T01:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2818,NGZ,10,0,,0,0,0,0,0,0,2004-03-04T23:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2819,WNVZ,10,0,,0,0,0,0,0,0,2004-04-15T00:00:01Z,2010-04-08T21:50:00Z
Sercel Inc.,L4C-3D,2819,KUTZ,10,0,,0,0,0,0,0,0,2010-04-15T02:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2820,CCW,10,0,,0,0,0,0,0,0,2003-06-15T04:50:00Z,2003-06-19T13:30:00Z
Sercel Inc.,L4C-3D,2820,CMWZ,10,0,,0,0,0,0,0,0,2003-12-10T19:00:02Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2821,HATZ,10,0,,0,0,0,0,0,0,2004-07-13T19:00:01Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2822,TWVZ,10,0,,0,0,0,0,0,0,2004-05-18T02:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2823,WTVZ,10,0,,0,0,0,0,0,0,2004-03-04T23:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2824,MRW,10,0,,0,0,0,0,0,0,2003-11-13T01:00:00Z,2008-06-17T04:40:00Z
Sercel Inc.,L4C-3D,2824,PRWZ,10,0,,0,0,0,0,0,0,2008-11-03T01:10:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2825,MOVZ,10,0,,0,0,0,0,0,0,2004-06-01T12:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2826,WHTZ,10,0,,0,0,0,0,0,0,2003-12-04T15:00:01Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2827,BSWZ,10,0,,0,0,0,0,0,0,2003-12-09T00:00:00Z,2006-01-18T20:30:00Z
Sercel Inc.,L4C-3D,2827,EDRZ,10,0,,0,0,0,0,0,0,2008-06-12T03:46:00Z,2013-10-02T23:00:00Z
Sercel Inc.,L4C-3D,2905,TRWZ,10,0,,0,0,0,0,0,0,2005-06-22T00:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2906,ANWZ,10,0,,0,0,0,0,0,0,2008-08-07T00:05:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2907,DUWZ,10,0,,0,0,0,0,0,0,2003-12-10T00:00:00Z,2011-02-24T00:00:00Z
Sercel Inc.,L4C-3D,2908,MTW,10,0,,0,0,0,0,0,0,2006-07-17T23:00:00Z,2007-11-29T19:00:00Z
Sercel Inc.,L4C-3D,2908,POWZ,10,0,,0,0,0,0,0,0,2008-04-23T00:05:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2909,MTVZ,10,0,,0,0,0,0,0,0,2005-03-15T21:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2910,PAWZ,10,0,,0,0,0,0,0,0,2007-01-18T12:00:03Z,2007-10-09T00:00:00Z
Sercel Inc.,L4C-3D,2910,ABAZ,10,0,,0,0,0,0,0,0,2008-10-13T04:00:00Z,2010-03-15T02:00:00Z
Sercel Inc.,L4C-3D,2911,KIW,10,0,,0,0,0,0,0,0,2007-11-07T00:00:10Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2912,KRVZ,10,0,,0,0,0,0,0,0,2004-12-03T21:35:05Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2913,OTVZ,10,0,,0,0,0,0,0,0,2004-11-18T04:00:00Z,2011-11-10T23:50:00Z
Sercel Inc.,L4C-3D,2913,TUVZ,10,0,,0,0,0,0,0,0,2013-12-04T20:50:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2914,MARZ,10,0,,0,0,0,0,0,0,2005-11-23T01:39:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2986,TMWZ,10,0,,0,0,0,0,0,0,2007-09-11T12:30:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2987,LIRZ,10,0,,0,0,0,0,0,0,2006-02-15T12:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2988,OMRZ,10,0,,0,0,0,0,0,0,2007-04-04T01:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2989,ARAZ,10,0,,0,0,0,0,0,0,2007-05-20T23:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2990,PLWZ,10,0,,0,0,0,0,0,0,2007-04-18T00:00:02Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2991,PRGZ,10,0,,0,0,0,0,0,0,2007-08-02T00:01:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2992,TUWZ,10,0,,0,0,0,0,0,0,2006-11-21T03:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2993,CNGZ,10,44,,0,4,0,0,0,0,2007-08-04T00:01:00Z,2007-08-21T00:35:00Z
Sercel Inc.,L4C-3D,2993,CNGZ,10,0,,0,4,0,0,0,0,2007-08-21T00:35:01Z,2007-12-02T18:00:00Z
Sercel Inc.,L4C-3D,2994,EDRZ,10,0,,0,0,0,0,0,0,2006-04-13T00:00:01Z,2006-08-09T23:00:00Z
Sercel Inc.,L4C-3D,2994,NWEZ,10,0,,0,0,0,0,0,0,2008-01-24T00:00:00Z,2012-10-16T00:00:00Z
Sercel Inc.,L4C-3D,2994,NEZ,10,0,,0,0,0,0,0,0,2014-03-20T00:01:00Z,2014-05-05T00:00:00Z
Sercel Inc.,L4C-3D,2994,RVAZ,11,0,,0,0,0,0,0,0,2014-05-19T00:05:00Z,2014-09-11T00:00:00Z
Sercel Inc.,L4C-3D,2995,MTW,10,0,,0,0,0,0,0,0,2007-12-06T07:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2996,BSWZ,10,0,,0,0,0,0,0,0,2006-01-18T21:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2997,HOWZ,10,0,,0,0,0,0,0,0,2007-09-07T00:30:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2998,HRRZ,10,0,,0,0,0,0,0,0,2007-03-22T04:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,2999,HOWZ,10,0,,0,0,0,0,0,0,2007-02-22T23:35:00Z,2007-09-07T00:00:00Z
Sercel Inc.,L4C-3D,2999,NMHZ,10,0,,0,0,0,0,0,0,2008-02-13T03:01:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,3000,KARZ,10,0,,0,0,0,0,0,0,2006-07-11T01:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,3001,TIWZ,10,0,,0,0,0,0,0,0,2006-03-07T12:00:02Z,2008-10-15T00:00:00Z
Sercel Inc.,L4C-3D,3002,KATZ,10,0,,0,0,0,0,0,0,2006-05-17T02:50:00Z,2011-09-21T00:00:00Z
Sercel Inc.,L4C-3D,3002,WATZ,10,0,,0,0,0,0,0,0,2012-01-16T00:01:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,3003,GRRZ,10,0,,0,0,0,0,0,0,2009-11-13T01:00:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,3004,UTU,10,0,,0,0,0,0,0,0,2006-02-11T07:00:01Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,3005,KRHZ,10,0,,0,0,0,0,0,0,2008-05-17T04:05:00Z,9999-01-01T00:00:00Z
Sercel Inc.,L4C-3D,584,HAAA,10,0,,0,0,0,0,0,0,1995-11-16T00:00:01Z,1996-04-19T23:59:59Z
Sercel Inc.,L4C-3D,584,RITZ,10,0,,0,0,0,0,0,0,2004-12-09T06:00:01Z,2011-04-04T00:00:00Z
Sercel Inc.,L4C-3D,585,KRHZ,10,0,,0,0,0,0,0,0,2008-04-28T00:01:00Z,2008-05-17T04:00:00Z
Sercel Inc.,L4C-3D,585,TIWZ,10,0,,0,0,0,0,0,0,2008-10-15T00:10:00Z,2018-10-16T21:10:00Z
Sercel Inc.,L4C-3D,586,PUZ,10,0,,0,0,0,0,0,0,1989-03-08T11:22:00Z,1989-04-14T09:36:00Z
Sercel Inc.,L4C-3D,586,URZ,11,0,,0,0,0,0,0,0,1995-08-12T23:40:01Z,2001-12-20T06:52:00Z
Sercel Inc.,L4C-3D,642,KAHZ,10,30,,0,0,0,0,0,0,2007-06-07T23:00:00Z,2018-10-29T05:55:00Z
Sercel Inc.,L4C-3D,643,BFZ,10,0,,0,0,0,0,0,0,1996-07-19T06:10:00Z,2003-06-12T13:03:00Z
Sercel Inc.,L4C-3D,643,BHW,10,0,,0,0,0,0,0,0,2003-06-14T10:00:00Z,2016-07-15T02:30:00Z
Sercel Inc.,L4C-3D,644,DCZ,10,0,,0,0,0,0,0,0,1991-06-06T13:34:00Z,2005-05-26T01:34:00Z
Sercel Inc.,L4C-3D,644,TMWZ,10,0,,0,0,0,0,0,0,2007-02-23T21:18:00Z,2007-09-11T12:00:00Z
Sercel Inc.,L4C-3D,644,HLRZ,10,0,,0,0,0,0,0,0,2008-12-03T01:00:00Z,2018-08-01T04:20:00Z
Sercel Inc.,L4C-3D,645,MKRZ,10,0,,0,0,0,0,0,0,2003-05-23T03:00:00Z,2019-03-18T01:20:00Z
Sercel Inc.,L4C-3D,646,KUZ,10,0,,0,0,0,0,0,0,1990-10-11T12:51:00Z,2003-05-05T18:52:00Z
Sercel Inc.,L4C-3D,646,TUVZ,10,0,,0,0,0,0,0,0,2004-06-01T21:00:00Z,2004-07-06T01:30:00Z
Sercel Inc.,L4C-3D,646,TRVZ,10,0,,0,0,0,0,0,0,2005-03-16T01:00:00Z,2006-11-21T00:00:00Z
Sercel Inc.,L4C-3D,646,RRRZ,10,0,,0,0,0,0,0,0,2007-12-11T01:00:00Z,2018-08-01T00:35:00Z
Sercel Inc.,L4C-3D,647,BCZ,10,0,,0,0,0,0,0,0,1990-05-28T11:33:00Z,1993-07-16T15:59:00Z
Sercel Inc.,L4C-3D,647,WHZ,10,0,,0,0,0,0,0,0,1993-07-18T04:02:00Z,2001-04-05T14:34:00Z
Sercel Inc.,L4C-3D,647,WHZ,11,0,,0,0,0,0,0,0,2001-04-08T10:20:00Z,2001-10-08T17:24:00Z
Sercel Inc.,L4C-3D,647,TUWZ,10,0,,0,0,0,0,0,0,2004-05-05T00:00:00Z,2006-11-21T01:40:00Z
Sercel Inc.,L4C-3D,647,OGWZ,10,0,,0,0,0,0,0,0,2010-03-31T00:05:00Z,2019-01-22T02:00:00Z
Sercel Inc.,L4C-3D,648,WVZ,10,0,,0,0,0,0,0,0,1991-03-22T04:00:00Z,2003-09-05T23:51:00Z
Sercel Inc.,L4C-3D,648,WVZ,11,0,,0,0,0,0,0,0,2003-09-06T10:56:00Z,2003-12-11T16:33:00Z
Sercel Inc.,L4C-3D,648,HHSZ,10,0,,0,0,0,0,0,0,2006-04-08T02:00:00Z,2008-06-26T00:00:00Z
Sercel Inc.,L4C-3D,649,MRZ,10,0,,0,0,0,0,0,0,1992-06-24T02:51:00Z,1999-09-29T05:00:00Z
Sercel Inc.,L4C-3D,649,AXZ,10,0,,0,0,0,0,0,0,2000-03-08T02:45:01Z,2004-08-30T20:34:00Z
Sercel Inc.,L4C-3D,650,PRHZ,10,0,,0,0,0,0,0,0,2008-01-15T01:15:00Z,2019-01-23T03:00:00Z
Sercel Inc.,L4C-3D,651,PKE,10,0,,0,0,0,0,0,0,2003-10-28T16:00:00Z,2017-11-02T20:28:00Z
Sercel Inc.,L4C-3D,652,QRZ,10,0,,0,0,0,0,0,0,1990-04-26T04:39:00Z,2002-02-18T05:58:00Z
Sercel Inc.,L4C-3D,653,LTZ,10,0,,0,0,0,0,0,0,1989-10-12T08:20:00Z,2004-02-27T01:41:00Z
Sercel Inc.,L4C-3D,653,LTZ,11,0,,0,0,0,0,0,0,2004-02-27T04:13:00Z,2004-03-22T19:39:00Z
Sercel Inc.,L4C-3D,653,PAWZ,10,0,,0,0,0,0,0,0,2007-11-30T00:00:20Z,2018-07-24T22:30:00Z
Sercel Inc.,L4C-3D,654,RUZ,10,0,,0,0,0,0,0,0,1990-08-14T08:30:00Z,1992-05-19T07:21:00Z
Sercel Inc.,L4C-3D,654,OIZ,10,0,,0,0,0,0,0,0,1992-09-18T09:41:00Z,2004-04-26T16:22:00Z
Sercel Inc.,L4C-3D,654,PRRZ,10,354,,0,0,0,0,0,0,2007-11-13T00:00:00Z,2018-11-29T03:22:00Z
Sercel Inc.,L4C-3D,655,ALRZ,10,0,,0,0,0,0,0,0,2007-11-07T02:00:00Z,2018-11-28T23:40:00Z
Sercel Inc.,L4C-3D,656,MSZ,10,0,,0,0,0,0,0,0,1990-05-28T11:33:00Z,1996-05-18T02:51:00Z
Sercel Inc.,L4C-3D,656,MLZ,10,0,,0,0,0,0,0,0,1996-05-30T03:16:00Z,2003-08-23T20:02:00Z
Sercel Inc.,L4C-3D,656,OPRZ,10,0,,0,0,0,0,0,0,2006-11-14T01:00:00Z,2007-06-19T02:00:00Z
Sercel Inc.,L4C-3D,656,MTAZ,10,0,,0,0,0,0,0,0,2007-06-26T00:50:00Z,2012-10-09T01:30:00Z
Sercel Inc.,L4C-3D,656,EDRZ,10,350,,0,0,0,0,0,0,2013-10-02T23:10:00Z,2018-11-29T23:30:00Z
Sercel Inc.,L4C-3D,656,EDRZ,10,0,,0,0,0,0,0,0,2018-11-29T23:30:00Z,2019-01-23T20:25:00Z
Sercel Inc.,L4C-3D,657,MOZ,10,0,,0,0,0,0,0,0,1990-04-28T04:22:00Z,2000-05-23T00:30:00Z
Sercel Inc.,L4C-3D,657,TGRZ,10,0,,0,0,0,0,0,0,2003-02-18T08:00:01Z,2018-10-23T04:00:00Z
Sercel Inc.,L4C-3D,658,PUZ,10,0,,0,0,0,0,0,0,1989-12-01T00:38:00Z,2000-04-07T00:00:00Z
Sercel Inc.,L4C-3D,658,MOZ,10,0,,0,0,0,0,0,0,2000-05-23T00:30:01Z,2003-09-29T18:27:00Z
Sercel Inc.,L4C-3D,659,FRJA,10,0,,0,0,0,0,0,0,1995-11-12T00:00:01Z,1996-04-19T23:59:59Z
Sercel Inc.,L4C-3D,659,KATZ,10,0,,0,0,0,0,0,0,2003-04-29T04:00:00Z,2006-05-17T01:00:00Z
Sercel Inc.,L4C-3D,659,MYRZ,10,0,,0,0,0,0,0,0,2006-07-17T23:30:00Z,2016-10-12T23:00:00Z
Sercel Inc.,L4C-3D,660,KHZ,10,0,,0,0,0,0,0,0,1990-08-28T03:21:00Z,2003-07-21T08:29:00Z
Sercel Inc.,L4C-3D,660,KHZ,11,0,,0,0,0,0,0,0,2003-08-12T17:55:00Z,2003-09-28T09:22:00Z
Sercel Inc.,L4C-3D,660,OGWZ,10,0,,0,0,0,0,0,0,2007-09-24T01:15:00Z,2010-03-30T12:00:00Z
Sercel Inc.,L4C-3D,660,RTZ,10,0,,0,0,0,0,0,0,2011-05-05T00:05:00Z,2011-08-04T00:00:00Z
Sercel Inc.,L4C-3D,660,KATZ,10,0,,0,0,0,0,0,0,2011-09-21T00:01:00Z,2019-02-11T20:15:00Z
Sercel Inc.,L4C-3D,661,MQZ,10,0,,0,0,0,0,0,0,1990-07-16T11:00:00Z,1998-10-23T02:43:00Z
Sercel Inc.,L4C-3D,661,MQZ,11,0,,0,0,0,0,0,0,1998-10-23T04:32:00Z,1999-01-05T20:45:00Z
Sercel Inc.,L4C-3D,661,TUZ,10,0,,0,0,0,0,0,0,1999-12-01T20:00:02Z,2003-09-09T20:46:00Z
Sercel Inc.,L4C-3D,661,CKHZ,10,0,,0,0,0,0,0,0,2007-08-29T03:00:00Z,2018-12-04T21:20:00Z
Sercel Inc.,L4C-3D,791,ODZ,10,0,,0,0,0,0,0,0,1990-08-31T03:13:00Z,2003-09-10T23:57:00Z
Sercel Inc.,L4C-3D,791,TRVZ,10,0,,0,0,0,0,0,0,2006-11-21T01:00:00Z,2009-04-14T21:30:00Z
Sercel Inc.,L4C-3D,791,LREZ,10,0,,0,0,0,0,0,0,2010-01-27T01:00:00Z,2018-12-04T02:20:00Z
Sercel Inc.,L4C-3D,792,AHAA,10,0,,0,0,0,0,0,0,1995-11-12T00:00:00Z,1996-03-31T23:59:59Z
Sercel Inc.,L4C-3D,792,MSWZ,10,21,,0,0,0,0,0,0,2003-08-28T20:55:00Z,2018-07-23T04:05:00Z
Sercel Inc.,L4C-3D,793,MTTA,10,0,,0,0,0,0,0,0,1995-11-07T00:00:01Z,1996-04-16T23:59:59Z
Sercel Inc.,L4C-3D,793,DVHZ,10,0,,0,0,0,0,0,0,2008-01-14T02:15:00Z,2018-12-03T01:50:00Z
Sercel Inc.,L4C-3D,794,WANA,10,0,,0,0,0,0,0,0,1995-11-12T00:00:01Z,1996-04-19T04:49:59Z
Sercel Inc.,L4C-3D,794,MTW,10,0,,0,0,0,0,0,0,2003-06-17T07:55:00Z,2006-07-17T22:30:00Z
Sercel Inc.,L4C-3D,794,PAWZ,10,0,,0,0,0,0,0,0,2007-10-09T00:00:10Z,2007-11-30T00:00:00Z
Sercel Inc.,L4C-3D,794,RAHZ,10,0,,0,0,0,0,0,0,2008-05-14T06:05:00Z,2018-09-26T00:00:00Z
Sercel Inc.,L4C-3D,795,GRMA,10,0,,0,0,0,0,0,0,1995-11-17T00:00:01Z,1996-04-16T23:59:59Z
Sercel Inc.,L4C-3D,795,AC4A,10,0,,0,0,0,0,0,0,2001-08-01T01:00:00Z,2002-01-22T23:00:00Z
Sercel Inc.,L4C-3D,795,PKVZ,10,0,,0,0,0,0,0,0,2005-03-15T21:00:00Z,2019-05-22T00:20:00Z
Sercel Inc.,L4C-3D,796,TUVZ,10,0,,0,0,0,0,0,0,2004-07-06T02:00:00Z,2008-11-26T02:17:00Z
Sercel Inc.,L4C-3D,796,NMEZ,10,0,,0,0,0,0,0,0,2009-04-02T04:00:00Z,2018-12-04T20:00:00Z
Sercel Inc.,L4C-3D,797,URZ,11,0,,0,0,0,0,0,0,1990-10-09T06:44:00Z,1995-08-12T23:40:00Z
Sercel Inc.,L4C-3D,797,PUZ,10,0,,0,0,0,0,0,0,2000-04-07T00:00:02Z,2003-08-19T12:44:00Z
Sercel Inc.,L4C-3D,797,PUZ,11,0,,0,0,0,0,0,0,2003-08-21T07:30:00Z,2003-12-16T06:27:00Z
Sercel Inc.,L4C-3D,798,MNG,10,0,,0,0,0,0,0,0,1990-10-31T04:32:00Z,1994-10-18T21:52:00Z
Sercel Inc.,L4C-3D,798,TCW,10,5,,0,0,0,0,0,0,2005-09-08T22:30:01Z,2019-02-18T22:10:00Z
Sercel Inc.,L4C-3D,799,MTKA,10,0,,0,0,0,0,0,0,1995-11-12T00:00:02Z,1996-04-22T23:59:59Z
Sercel Inc.,L4C-3D,799,MHGZ,10,0,,0,0,0,0,0,0,2007-08-03T00:01:00Z,2018-09-25T21:25:00Z
Sercel Inc.,L4C-3D,861,TUZ,10,0,,0,0,0,0,0,0,1991-07-15T02:21:00Z,1999-12-01T20:00:00Z
Sercel Inc.,L4C-3D,861,MSZ,10,0,,0,0,0,0,0,0,2000-03-07T05:49:00Z,2005-06-15T04:06:00Z
Sercel Inc.,L4C-3D,969,CS1A,10,0,,0,0,0,0,0,0,1995-11-09T00:00:01Z,1995-12-08T23:59:59Z
Sercel Inc.,L4C-3D,969,CS2A,10,0,,0,0,0,0,0,0,1996-01-08T00:00:01Z,1996-03-04T23:59:59Z
Sercel Inc.,L4C-3D,969,AHAA,10,0,,0,0,0,0,0,0,1996-04-01T00:00:01Z,1996-04-21T23:59:59Z
Sercel Inc.,L4C-3D,969,MHEZ,10,0,,0,0,0,0,0,0,2008-03-04T01:00:00Z,2018-12-05T01:05:00Z
Sercel Inc.,L4C-3D,A11_114,A11,10,0,,0,0,0,0,0,0,1993-02-01T01:23:00Z,1993-02-21T08:48:00Z
Sercel Inc.,L4C-3D,AGA_105,AGA,10,0,,0,0,0,0,0,0,1990-02-20T22:33:00Z,1990-05-17T20:53:00Z
Sercel Inc.,L4C-3D,AGA_110,AGA,10,0,,0,0,0,0,0,0,1992-03-03T20:46:00Z,1992-04-07T17:01:00Z
Sercel Inc.,L4C-3D,AGA_116,AGA,10,0,,0,0,0,0,0,0,1992-03-03T02:51:00Z,1992-03-03T12:28:00Z
Sercel Inc.,L4C-3D,ALLC_153,ALLC,10,0,,0,0,0,0,0,0,2001-02-13T16:17:00Z,2001-07-07T18:55:00Z
Sercel Inc.,L4C-3D,ARKE_102,ARKE,10,0,,0,0,0,0,0,0,1994-07-22T05:17:00Z,1994-12-12T23:16:00Z
Sercel Inc.,L4C-3D,ARPC_155,ARPC,10,0,,0,0,0,0,0,0,2001-01-19T23:54:00Z,2001-07-04T07:21:00Z
Sercel Inc.,L4C-3D,ASHV_102,ASHV,10,0,,0,0,0,0,0,0,1995-01-11T00:56:00Z,1995-01-29T00:58:00Z
Sercel Inc.,L4C-3D,ASHV_118,ASHV,10,0,,0,0,0,0,0,0,1995-04-10T07:19:00Z,1995-05-28T18:20:00Z
Sercel Inc.,L4C-3D,ASHV_182,ASHV,10,0,,0,0,0,0,0,0,1995-01-30T16:28:00Z,1995-04-09T09:50:00Z
Sercel Inc.,L4C-3D,AVNE_114,AVNE,10,0,,0,0,0,0,0,0,1994-07-24T04:56:00Z,1994-12-12T02:13:00Z
Sercel Inc.,L4C-3D,AVOA_122,AVOA,10,0,,0,0,0,0,0,0,1994-06-22T02:04:00Z,1994-07-05T21:39:00Z
Sercel Inc.,L4C-3D,AWAC_108,AWAC,10,0,,0,0,0,0,0,0,2001-05-01T06:36:00Z,2001-06-24T14:11:00Z
Sercel Inc.,L4C-3D,AWAC_181,AWAC,10,0,,0,0,0,0,0,0,2001-01-14T23:52:00Z,2001-04-25T21:47:00Z
Sercel Inc.,L4C-3D,BBE_101,BBE,10,0,,0,0,0,0,0,0,1991-01-30T22:08:00Z,1991-02-04T22:02:00Z
Sercel Inc.,L4C-3D,BBNN_114,BBNN,10,0,,0,0,0,0,0,0,1994-04-15T09:01:00Z,1994-05-16T15:38:00Z
Sercel Inc.,L4C-3D,BCE_101,BCE,10,0,,0,0,0,0,0,0,1989-06-05T07:12:00Z,1989-06-09T03:31:00Z
Sercel Inc.,L4C-3D,BCE_102,BCE,10,0,,0,0,0,0,0,0,1989-06-09T15:02:00Z,1989-06-19T17:30:00Z
Sercel Inc.,L4C-3D,BDAF_103,BDAF,10,0,,0,0,0,0,0,0,1993-08-15T01:00:00Z,1993-08-17T07:03:00Z
Sercel Inc.,L4C-3D,BDPF_108,BDPF,10,0,,0,0,0,0,0,0,1993-03-19T23:49:00Z,1993-06-25T07:28:00Z
Sercel Inc.,L4C-3D,BEAA_117,BEAA,10,0,,0,0,0,0,0,0,1994-06-19T06:48:00Z,1994-06-20T09:23:00Z
Sercel Inc.,L4C-3D,BEAA_121,BEAA,10,0,,0,0,0,0,0,0,1994-06-20T09:28:00Z,1994-06-20T21:26:00Z
Sercel Inc.,L4C-3D,BFZ_110,BFZ,10,0,,0,0,0,0,0,0,1996-04-03T16:10:00Z,1996-05-01T19:07:00Z
Sercel Inc.,L4C-3D,BGLC_151,BGLC,10,0,,0,0,0,0,0,0,2001-01-18T06:17:00Z,2001-07-04T07:12:00Z
Sercel Inc.,L4C-3D,BLAA_105,BLAA,10,0,,0,0,0,0,0,0,1995-11-11T00:00:01Z,1996-04-21T23:59:59Z
Sercel Inc.,L4C-3D,BLTA_125,BLTA,10,0,,0,0,0,0,0,0,1994-01-27T08:04:00Z,1994-04-22T19:58:00Z
Sercel Inc.,L4C-3D,BLUC_116,BLUC,10,0,,0,0,0,0,0,0,2001-01-12T08:57:00Z,2001-06-26T15:50:00Z
Sercel Inc.,L4C-3D,BNDC_156,BNDC,10,0,,0,0,0,0,0,0,2001-01-19T04:46:00Z,2001-02-25T00:13:00Z
Sercel Inc.,L4C-3D,BPGG_115,BPGG,10,0,,0,0,0,0,0,0,1993-08-11T16:25:00Z,1993-08-11T16:27:00Z
Sercel Inc.,L4C-3D,BRAH_103,BRAH,10,0,,0,0,0,0,0,0,2005-05-03T23:29:00Z,2005-05-17T15:18:00Z
Sercel Inc.,L4C-3D,CAPE_119,CAPE,10,0,,0,0,0,0,0,0,1994-08-05T00:41:00Z,1994-08-25T11:41:00Z
Sercel Inc.,L4C-3D,CASA_120,CASA,10,0,,0,0,0,0,0,0,1994-06-19T20:22:00Z,1994-08-06T11:15:00Z
Sercel Inc.,L4C-3D,CASM_114,CASM,10,0,,0,0,0,0,0,0,1993-10-18T05:51:00Z,1994-03-11T20:39:00Z
Sercel Inc.,L4C-3D,CDZ_012,CDZ,10,0,,0,0,0,0,0,0,1989-12-02T16:12:00Z,1990-01-24T17:41:00Z
Sercel Inc.,L4C-3D,CDZ_015,CDZ,10,0,,0,0,0,0,0,0,1990-01-25T05:33:00Z,1990-04-25T19:32:00Z
Sercel Inc.,L4C-3D,CG1F_115,CG1F,10,0,,0,0,0,0,0,0,1993-03-21T05:10:00Z,1993-06-16T05:18:00Z
Sercel Inc.,L4C-3D,CHE_102,CHE,10,0,,0,0,0,0,0,0,1989-06-04T06:22:00Z,1989-06-08T08:18:00Z
