Make,Sensor,Datalogger,Serial,Station,Location,Azimuth,Method,Dip,Depth,Start Date,End Date
Kinemetrics,FBA-ES-T-DECK,ETNA,3235,MCNS,20,11,,0,0,2008-05-10T00:00:00Z,2015-03-03T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3236,TAFS,20,233,,0,0,2002-06-13T00:00:00Z,2008-07-09T05:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3236,WFSS,20,8,,0,0,2008-09-17T05:20:00Z,2014-07-24T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3237,ICCS,20,55,,0,0,2002-06-11T00:00:00Z,2014-09-24T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3238,WNPS,20,97,,0,0,2002-07-02T01:00:00Z,2014-07-01T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3239,QTPS,20,327,,0,0,2002-06-12T00:00:00Z,2006-09-10T23:29:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3239,WRCS,20,22,,0,0,2007-05-03T02:30:02Z,2014-10-15T01:30:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3240,MOSS,20,296,,0,0,2002-06-14T00:00:00Z,2008-12-09T20:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3240,NAMS,20,147,,0,0,2009-03-31T21:15:00Z,2011-04-28T04:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3240,HNPS,20,192,,0,0,2011-10-05T04:50:00Z,2014-08-27T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3241,TWAS,20,293,,0,0,2002-07-04T00:00:00Z,2004-01-22T23:59:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3241,TWAS,20,293,,0,0,2004-01-23T00:00:00Z,2005-03-30T23:59:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3241,RPCS,20,282,,0,0,2006-05-17T02:00:00Z,2015-03-10T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3360,AKUS,20,220,,0,0,2002-06-19T00:00:00Z,2014-08-19T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3361,HECS,20,92,,0,0,2002-06-28T04:00:00Z,2013-12-11T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3362,MAGS,20,130,,0,0,2002-06-20T00:00:00Z,2014-08-18T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3363,MMCS,20,346,,0,0,2002-06-26T05:00:00Z,2014-11-04T02:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3364,PTHS,20,190,,0,0,2002-06-21T00:00:00Z,2014-08-18T22:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3365,RPCS,20,282,,0,0,2002-06-24T00:00:00Z,2003-02-18T02:59:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3365,FKPS,20,262,,0,0,2003-03-26T04:00:00Z,2003-09-22T02:59:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3365,TWAS,20,293,,0,0,2005-03-31T00:00:00Z,2015-03-02T22:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3366,TACS,20,184,,0,0,2002-06-27T01:00:00Z,2014-11-03T20:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3367,TIRS,20,285,,0,0,2002-06-25T03:00:00Z,2015-05-29T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3368,TKHS,20,27,,0,0,2002-07-02T02:00:00Z,2012-11-15T01:30:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3369,TMHS,20,68,,0,0,2002-06-27T22:00:00Z,2014-08-19T03:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3370,WBHS,20,229,,0,0,2002-06-18T00:00:00Z,2014-09-11T20:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3371,WDPS,20,194,,0,0,2002-07-12T00:00:00Z,2014-11-26T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3372,ONIS,20,346,,0,0,2002-07-25T00:00:00Z,2003-12-10T21:08:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3372,TBCS,20,187,,0,0,2006-09-01T00:30:00Z,2014-11-04T20:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3373,EKTS,20,357,,0,0,2002-07-23T02:00:00Z,2014-01-21T22:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3374,FAHS,20,7,,0,0,2002-07-24T00:00:00Z,2015-03-12T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3375,INHS,20,113,,0,0,2002-07-25T23:00:00Z,2012-06-12T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3376,PNBS,20,234,,0,0,2003-06-26T22:00:00Z,2015-03-12T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3377,WVHS,20,113,,0,0,2002-07-24T05:00:00Z,2010-07-01T04:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3377,D13C,20,135,,0,0,2011-02-26T15:00:00Z,2011-12-13T21:15:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3377,STKS,20,11,,0,0,2011-12-13T23:20:00Z,2015-06-09T21:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3378,MISS,20,294,,0,0,2002-09-18T03:00:00Z,2015-04-22T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3379,RQGS,20,115,,0,0,2002-10-08T23:00:00Z,2013-08-19T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3412,WCDS,20,314,,0,0,2002-11-20T00:00:00Z,2009-02-03T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3412,MOSS,20,296,,0,0,2009-04-16T02:00:01Z,2011-07-21T21:50:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3412,TKHS,20,27,,0,0,2012-11-15T01:50:00Z,2015-06-04T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3413,TUHS,20,359,,0,0,2002-09-27T00:00:00Z,2014-08-05T03:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3414,MOTS,20,5,,0,0,2002-10-09T03:00:00Z,2015-04-01T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3415,TSFS,20,139,,0,0,2002-10-10T04:00:00Z,2014-09-22T01:30:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3416,NLMS,20,297,,0,0,2002-10-07T23:00:00Z,2015-06-02T08:30:10Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3417,NPCS,20,114,,0,0,2002-10-10T23:00:00Z,2014-08-05T21:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3418,NGHS,20,313,,0,0,2005-08-01T23:00:00Z,2014-08-28T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3419,RRKS,20,94,,0,0,2004-05-11T04:00:00Z,2012-09-03T22:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3420,NCBS,20,43,,0,0,2002-10-07T03:00:00Z,2015-06-02T00:30:10Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3421,WVFS,20,160,,0,0,2002-10-13T00:00:00Z,2014-12-17T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3422,THHS,20,267,,0,0,2007-02-01T01:00:00Z,2010-02-24T23:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3422,MWDS,20,118,,0,0,2010-05-17T22:00:00Z,2014-01-16T20:30:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3423,BTWS,20,160,,0,0,2002-10-08T04:00:00Z,2003-06-18T22:59:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3424,RPCS,20,282,,0,0,2003-02-18T03:00:00Z,2006-05-17T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3424,HAFS,20,193,,0,0,2007-04-02T22:15:01Z,2014-07-17T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3425,FKPS,20,262,,0,0,2003-09-22T03:00:00Z,2011-08-18T03:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3425,FKPS,20,352,,0,0,2011-08-18T06:00:00Z,2012-04-17T23:05:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3426,GORS,20,268,,0,0,2005-04-18T02:00:00Z,2009-12-15T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3426,PHHS,20,40,,0,0,2010-05-31T03:30:00Z,2013-12-10T22:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3427,BTWS,20,160,,0,0,2003-06-18T23:00:00Z,2015-04-01T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3428,NSPS,20,163,,0,0,2004-02-24T21:00:00Z,2006-01-12T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3429,CSBF,20,0,,0,0,2003-08-25T01:00:00Z,2003-09-08T07:35:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3429,TA3S,20,289,,0,0,2005-04-10T04:55:00Z,2006-03-28T22:55:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3429,D14C,20,102,,0,0,2011-02-27T03:00:00Z,2013-02-28T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3430,DCZ,20,64,,0,0,2003-08-23T09:00:00Z,2003-09-07T23:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3430,TA2S,20,77,,0,0,2005-04-10T02:55:00Z,2005-08-09T00:16:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3430,TLED,20,34,,0,0,2010-09-05T05:00:02Z,2012-02-21T01:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3431,SECF,20,180,,0,0,2003-08-22T04:00:00Z,2004-05-12T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3431,FXBS,20,55,,0,0,2004-11-05T00:00:00Z,2005-07-07T23:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3431,COLD,20,118,,0,0,2010-09-06T00:00:02Z,2012-10-31T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,3612,MTDS,20,296,,0,0,2002-12-16T02:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-ES-T-DECK,ETNA,4329,MWDS,20,118,,0,0,2004-06-08T23:00:00Z,2010-04-23T01:51:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,4329,PARS,20,220,,0,0,2011-02-26T02:00:00Z,2014-01-10T20:30:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,4329,MWDS,20,118,,0,0,2014-01-16T23:00:00Z,2016-02-23T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,4348,TUDS,20,121,,0,0,2004-09-01T00:00:00Z,2016-02-12T00:00:00Z
Kinemetrics,FBA-ES-T-DECK,ETNA,4364,OHKS,20,279,,0,0,2004-07-21T23:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-ES-T-DECK,ETNA,4366,APUS,20,240,,0,0,2004-08-15T22:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-ES-T-DECK,ETNA,6267,NZAS,20,91,,0,0,2008-10-08T22:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100218,WEL,21,0,,0,0,2016-09-19T02:05:00Z,2016-12-19T21:00:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100218,LOKS,20,0,,0,0,2017-06-15T03:16:40Z,2020-02-15T04:25:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100341,MRZ,21,0,,0,0,2019-08-01T04:30:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100414,LOKS,20,0,,0,0,2020-02-19T01:58:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100431,WHFS,20,0,,0,0,2019-09-04T04:00:00Z,2020-02-18T03:20:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100443,GLOS,20,0,,0,0,2017-06-12T04:25:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100448,RPZ,20,0,,0,0,2019-07-05T00:25:00Z,2020-05-01T07:34:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100524,LTZ,21,0,,0,0,2019-07-02T20:15:00Z,2019-10-31T21:44:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100524,LTZ,21,0,,0,0,2019-10-31T21:45:00Z,2020-03-11T02:21:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100545,GOVS,20,208,,0,0,2019-10-24T01:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100558,GVZ,20,270,,0,0,2019-06-18T00:25:00Z,2019-11-13T01:54:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100559,TENS,20,0,,0,0,2017-11-14T23:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100563,SDNS,20,0,,0,0,2018-08-14T21:45:00Z,2025-05-20T01:28:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100564,MQZ,21,270,,0,0,2019-06-17T23:20:00Z,2022-02-21T12:59:59Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100564,MQZ,21,0,,0,0,2022-02-21T13:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-ETNA-2,ETNA 2,100567,CVZ,20,270,,0,0,2019-06-17T20:15:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,1153,MXZ,21,0,,0,0,2019-05-29T05:10:00Z,2019-11-01T00:05:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,1153,MXZ,21,0,,0,0,2019-11-01T00:07:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,1154,MWZ,21,0,,0,0,2019-05-29T00:00:00Z,2019-10-31T21:37:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,1154,MWZ,21,0,,0,0,2019-10-31T21:39:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,1155,MWDS,21,134,,0,0,2019-06-24T23:15:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,1156,THZ,21,0,,0,0,2019-06-06T02:10:00Z,2023-05-16T23:55:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,1160,NNZ,21,0,,0,0,2019-06-06T21:45:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,119,DSZ,21,0,,0,0,2016-11-09T23:15:00Z,2019-11-14T02:25:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,421,TKAS,20,349,,0,0,2016-02-29T00:00:05Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,422,MWDS,21,134,,0,0,2016-02-23T00:03:00Z,2019-06-24T22:10:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,422,TUDS,20,123,,0,0,2019-10-01T23:50:00Z,2020-11-18T20:37:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,423,TUDS,20,123,,0,0,2016-02-12T00:00:05Z,2019-10-01T23:15:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,423,WHAS,20,0,,0,0,2020-02-19T19:25:00Z,2022-02-02T09:20:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,581,SM3F,20,0,,0,0,2016-12-01T00:01:01Z,2017-11-02T10:06:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,581,WAZ,20,0,,0,0,2019-05-23T02:55:00Z,2020-07-07T02:02:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,581,TUDS,20,0,,0,0,2020-11-30T23:38:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,582,AWRB,23,94,,0,0,2016-12-07T12:00:00Z,2018-01-16T00:55:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,582,MAVS,20,231,,0,0,2018-02-14T06:32:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,583,AWRB,24,274,,0,0,2016-12-07T12:00:00Z,2018-08-15T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,583,VRZ,21,274,,0,0,2018-08-28T22:30:00Z,2022-02-08T20:55:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,584,WTMC,21,62,,0,0,2016-11-23T01:50:00Z,2017-06-26T02:44:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,584,WTMC,20,62,,0,0,2017-06-26T02:46:00Z,2017-08-30T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,584,PWZ,21,0,,0,0,2018-01-17T21:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,585,AWRB,25,274,,0,0,2016-12-07T12:00:00Z,2018-08-15T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,585,OUZ,21,0,,0,0,2018-10-11T00:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,586,SNDS,20,0,,0,0,2016-11-15T03:05:00Z,2016-11-15T03:06:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,586,SDNS,20,0,,0,0,2016-11-15T03:07:00Z,2018-05-20T09:35:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,586,JCZ,21,0,,0,0,2018-11-27T03:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,590,TENS,20,0,,0,0,2016-11-18T00:05:00Z,2017-11-14T22:59:59Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,590,HAZ,21,0,,0,0,2018-01-11T03:14:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,591,AWRB,21,0,,0,0,2016-12-07T12:00:00Z,2018-01-16T00:55:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,591,HDWS,20,253,,0,0,2018-03-08T14:25:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,592,WRAS,20,0,,0,0,2016-11-18T02:25:00Z,2017-04-18T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,592,WRAS,20,180,,0,0,2017-04-18T04:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,593,SM1F,20,0,,0,0,2016-11-16T00:05:00Z,2018-01-14T21:38:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,593,TUZ,21,0,,0,0,2019-05-30T05:30:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,594,WHZ,21,0,,0,0,2019-06-19T23:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,595,AWRB,22,180,,0,0,2016-12-07T12:00:00Z,2018-01-16T00:55:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,595,WVZ,21,0,,0,0,2019-06-07T03:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,616,WCZ,21,0,,0,0,2017-02-22T03:05:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,617,FAIS,20,18,,0,0,2019-02-13T00:35:00Z,2022-04-27T06:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,617,THZ,21,0,,0,0,2023-05-22T22:53:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,619,OPZ,21,0,,0,0,2017-06-26T03:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,620,OUZ,21,0,,0,0,2017-02-22T23:10:00Z,2018-10-10T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,620,KARS,20,14.5,,0,0,2019-03-24T20:50:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,823,ODZ,21,0,,0,0,2017-06-28T22:21:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,824,BFZ,20,0,,0,0,2017-08-30T00:00:20Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,836,WTMC,20,62,,0,0,2017-08-30T03:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,837,WKZ,21,0,,0,0,2017-06-28T20:21:00Z,2022-11-27T22:22:00Z
Kinemetrics,FBA-ES-T-OBSIDIAN,OBSIDIAN,838,LPDS,20,0,,0,0,2018-08-24T03:40:00Z,9999-01-01T00:00:00Z
Kinemetrics,QDR,QDR,0180,904D,20,270,,0,0,2000-08-03T00:00:00Z,2014-07-09T23:00:00Z
Kinemetrics,QDR,QDR,0181,924I,20,308,,0,0,2000-07-07T00:00:00Z,2014-07-15T00:00:00Z
Kinemetrics,QDR,QDR,0182,924G,20,38,,0,0,2006-04-20T00:00:02Z,2014-07-15T00:00:00Z
Kinemetrics,QDR,QDR,0183,503E,20,225,,0,0,2001-05-08T00:00:00Z,2006-09-15T00:00:00Z
Kinemetrics,QDR,QDR,0187,924K,20,38,,0,0,2000-07-07T00:00:00Z,2014-07-15T00:00:00Z
Kinemetrics,QDR,QDR,0188,924G,20,38,,0,0,2000-07-07T00:00:00Z,2006-04-20T00:00:00Z
Kinemetrics,QDR,QDR,0189,904F,20,270,,0,0,2000-08-04T00:00:00Z,2014-07-09T23:00:00Z
Kinemetrics,QDR,QDR,0190,924H,20,218,,0,0,2000-07-07T00:00:00Z,2014-07-15T00:00:00Z
Kinemetrics,QDR,QDR,0191,904E,20,270,,0,0,2000-08-04T00:00:00Z,2014-07-09T23:00:00Z
Kinemetrics,QDR,QDR,0192,924J,20,128,,0,0,2000-07-07T00:00:00Z,2014-07-15T00:00:00Z
Nanometrics,Titan,TitanSMA,001238,MTHZ,20,180,,0,0,2020-07-02T02:34:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001239,PRNS,20,0,,0,0,2020-10-07T23:21:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001240,KUZ,21,0,,0,0,2021-07-07T21:53:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001241,TLZ,21,0,,0,0,2020-07-05T22:58:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001242,WAZ,20,0,,0,0,2021-09-23T22:43:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001243,KIRS,21,36,,0,0,2020-06-13T00:58:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001244,DCZ,20,0,,0,0,2021-08-09T23:09:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001245,TOZ,21,0,,0,0,2021-03-15T22:42:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001246,HIZ,21,0,,0,0,2021-05-23T22:10:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001247,GLWS,21,0,,0,0,2020-07-23T20:35:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001248,WAKS,20,0,,0,0,2021-05-25T21:18:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001249,KNZ,21,0,,0,0,2021-06-03T04:19:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001250,RPZ,20,0,,0,0,2021-06-24T22:00:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001251,WAZ,20,0,,0,0,2020-07-07T02:20:00Z,2021-09-23T20:00:00Z
Nanometrics,Titan,TitanSMA,001251,BDCS,20,60,,0,0,2023-03-24T03:10:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001252,MCNS,20,281,,0,0,2021-06-23T04:42:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001253,NBLC,21,343,,0,0,2020-07-08T03:06:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001254,RTZ,20,0,,0,0,2020-08-13T01:26:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001255,KHZ,21,0,,0,0,2021-05-27T04:10:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001256,SCTS,20,0,,0,0,2020-06-23T01:34:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001257,RLNS,20,0,,0,0,2020-06-23T00:23:00Z,2021-09-20T15:47:00Z
Nanometrics,Titan,TitanSMA,001257,COVZ,20,0,,0,0,2023-11-02T00:59:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001258,DSZ,21,0,,0,0,2020-09-30T00:05:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001259,WLCZ,20,0,,0,0,2024-10-17T22:26:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001260,WEL,20,0,,0,0,2020-05-26T03:24:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001261,BKZ,21,0,,0,0,2021-10-22T00:32:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001705,APZ,21,0,,0,0,2022-04-13T03:37:00Z,2025-07-18T01:23:00Z
Nanometrics,Titan,TitanSMA,001706,RLNS,20,0,,0,0,2022-02-01T03:16:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001708,GVZ,20,0,,0,0,2021-11-25T01:47:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001709,HNPS,21,0,,0,0,2024-01-09T00:14:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001710,KFHS,20,355,,0,0,2023-08-30T23:44:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001712,EAZ,21,0,,0,0,2022-03-03T23:10:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001713,WHSZ,20,0,,0,0,2022-10-19T01:30:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001714,MMKS,20,0,,0,0,2021-10-24T03:28:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001715,VRZ,21,0,,0,0,2022-02-09T01:57:00Z,9999-01-01T00:00:00Z
Nanometrics,Titan,TitanSMA,001717,SYZ,21,0,,0,0,2023-06-16T02:49:00Z,9999-01-01T00:00:00Z
