Station,Location,Band,Source,Sampling Rate,Axial,Reversed,Triggered,Start Date,End Date
HVSC,20,B,N,50,true,false,false,2016-06-15T22:53:00Z,2020-06-16T00:00:00Z
HVSC,20,H,N,200,true,false,true,2008-05-12T03:01:00Z,2021-03-26T00:27:00Z
HVSC,20,H,N,200,true,false,false,2021-03-29T00:04:00Z,9999-01-01T00:00:00Z
HWHS,20,B,N,50,true,false,false,2014-08-06T04:12:00Z,2019-07-08T01:20:00Z
HWHS,20,H,N,200,true,false,true,2002-03-12T05:30:00Z,2019-07-08T01:20:00Z
HWHS,21,H,N,200,true,false,false,2024-04-18T01:08:00Z,9999-01-01T00:00:00Z
ICCS,20,B,N,50,true,false,false,2014-09-24T05:00:00Z,2020-06-16T00:00:00Z
ICCS,20,H,N,200,true,false,true,2002-06-11T00:00:00Z,9999-01-01T00:00:00Z
IF04,10,E,H,100,false,false,false,2008-11-26T05:11:00Z,2009-02-12T01:30:00Z
IF05,10,E,H,100,false,false,false,2008-10-24T04:38:00Z,2009-02-11T04:00:00Z
IF07,10,E,H,100,false,false,false,2008-10-07T04:31:00Z,2009-02-11T22:00:00Z
IF10,10,E,H,100,false,false,false,2008-10-01T03:14:00Z,2009-02-11T23:00:00Z
IF12,10,E,H,100,false,false,false,2008-10-03T01:46:00Z,2009-02-11T23:30:00Z
IF14,10,E,H,100,false,false,false,2008-10-08T23:31:00Z,2009-02-13T01:30:00Z
IFMZ,10,L,H,1,true,false,false,2025-03-16T22:26:00Z,9999-01-01T00:00:00Z
IFMZ,10,H,H,100,true,false,false,2025-03-16T22:26:00Z,9999-01-01T00:00:00Z
IFMZ,20,H,N,200,false,false,false,2025-03-16T22:26:00Z,9999-01-01T00:00:00Z
IFPS,20,B,N,50,true,false,false,2014-08-12T00:05:00Z,2020-06-16T00:00:00Z
IFPS,20,H,N,200,true,false,true,2002-04-30T00:00:00Z,2020-02-08T23:59:59Z
IFPS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
INFR,41,,,1,false,false,false,2013-05-21T00:10:00Z,9999-01-01T00:00:00Z
INFR,42,,,1,false,false,false,2013-05-21T00:00:00Z,9999-01-01T00:00:00Z
INGS,20,B,N,50,true,false,false,2015-06-30T05:15:00Z,2020-06-16T00:00:00Z
INGS,20,H,N,200,true,false,true,2002-04-16T06:00:00Z,9999-01-01T00:00:00Z
INHS,20,H,N,200,true,false,true,2002-07-25T23:00:00Z,2012-06-12T00:00:00Z
INHS,21,B,N,50,true,false,false,2012-08-23T04:00:05Z,2020-06-16T00:00:00Z
INHS,21,H,N,200,true,false,true,2012-08-23T04:00:05Z,2020-02-08T23:59:59Z
INHS,21,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
INSS,20,B,N,50,true,false,false,2014-05-14T23:30:00Z,2020-06-16T00:00:00Z
INSS,20,H,N,200,true,false,true,2000-05-16T00:00:00Z,2020-02-08T23:59:59Z
INSS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
INZ,10,L,H,1,false,false,false,2011-01-26T00:05:00Z,9999-01-01T00:00:00Z
INZ,10,H,H,100,false,false,false,2011-01-26T00:05:00Z,9999-01-01T00:00:00Z
INZ,20,B,N,50,false,false,false,2011-01-26T00:05:00Z,2020-06-16T00:00:00Z
INZ,20,H,N,200,false,false,true,2011-01-26T00:05:00Z,2020-02-08T23:59:59Z
INZ,20,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
IRVM,10,S,H,50,false,false,true,1993-10-21T06:31:00Z,1994-03-01T23:30:00Z
ISIM,10,S,H,50,false,false,true,1993-10-18T05:51:00Z,1994-03-11T18:48:00Z
ISOM,10,S,H,50,false,false,true,1993-10-22T10:34:00Z,1994-03-12T13:54:00Z
IVVZ,30,L,D,1,false,false,false,2009-01-29T00:00:00Z,9999-01-01T00:00:00Z
IVVZ,30,H,D,100,false,false,false,2009-01-29T00:00:00Z,9999-01-01T00:00:00Z
JBLZ,10,L,H,1,false,false,false,2022-12-20T22:30:00Z,9999-01-01T00:00:00Z
JBLZ,10,H,H,100,false,false,false,2022-12-20T22:30:00Z,9999-01-01T00:00:00Z
JBTT,40,L,T,1,false,false,false,2025-06-27T04:16:12Z,9999-01-01T00:00:00Z
JBTT,40,B,T,10,false,false,false,2025-06-27T04:16:12Z,9999-01-01T00:00:00Z
JBTT,41,L,T,1,false,false,false,2025-06-27T04:16:12Z,9999-01-01T00:00:00Z
JBTT,41,B,T,10,false,false,false,2025-06-27T04:16:12Z,9999-01-01T00:00:00Z
JCWJ,10,S,H,50,false,false,true,2001-12-09T03:54:00Z,2003-01-07T14:55:00Z
JCWJ,20,H,N,200,true,false,true,2002-07-21T08:00:00Z,2004-05-27T19:00:00Z
JCZ,10,L,H,1,false,false,false,2004-06-23T04:20:00Z,9999-01-01T00:00:00Z
JCZ,10,H,H,100,false,false,false,2004-06-23T04:20:00Z,9999-01-01T00:00:00Z
JCZ,20,B,N,50,false,false,false,2004-06-25T00:00:00Z,2018-11-27T00:00:00Z
JCZ,20,H,N,200,false,false,true,2004-06-25T00:00:00Z,2018-11-27T00:00:00Z
JCZ,21,B,N,50,false,false,false,2018-11-27T03:00:00Z,2020-06-16T00:00:00Z
JCZ,21,H,N,200,false,false,true,2018-11-27T03:00:00Z,2020-08-30T23:59:59Z
JCZ,21,H,N,200,false,false,false,2020-08-31T00:00:00Z,9999-01-01T00:00:00Z
JOPM,10,S,H,50,false,false,true,1993-10-22T10:34:00Z,1994-03-11T20:38:00Z
JSCB,21,B,N,50,XYZ,false,false,2014-06-15T00:00:00Z,2019-11-14T00:00:00Z
JSCB,21,H,N,200,XYZ,false,true,2014-06-15T00:00:00Z,2019-11-27T23:59:00Z
JSCB,21,H,N,200,XYZ,false,false,2019-11-28T00:00:00Z,2022-06-18T00:03:00Z
JSCB,21,H,N,200,true,false,false,2022-06-23T01:55:00Z,9999-01-01T00:00:00Z
JSCB,22,B,N,50,XYZ,false,false,2014-06-15T00:00:00Z,2019-11-14T00:00:00Z
JSCB,22,H,N,200,XYZ,false,true,2014-06-15T00:00:00Z,2019-11-27T23:59:00Z
JSCB,22,H,N,200,XYZ,false,false,2019-11-28T00:00:00Z,2022-06-18T00:03:00Z
JSCB,22,H,N,200,true,false,false,2022-06-23T01:55:00Z,9999-01-01T00:00:00Z
JSCB,23,B,N,50,XYZ,false,false,2014-06-15T00:00:00Z,2019-11-14T00:00:00Z
JSCB,23,H,N,200,XYZ,false,true,2014-06-15T00:00:00Z,2019-11-27T23:59:00Z
JSCB,23,H,N,200,XYZ,false,false,2019-11-28T00:00:00Z,2022-06-18T00:03:00Z
JSCB,23,H,N,200,true,false,false,2022-06-23T01:55:00Z,9999-01-01T00:00:00Z
KAAZ,10,E,H,100,false,false,false,2006-12-12T06:00:01Z,2009-09-08T03:00:00Z
KAAZ,11,E,H,100,false,false,false,2007-05-09T23:00:00Z,2007-06-27T02:00:00Z
KAFS,20,B,N,50,true,false,false,2014-12-17T00:00:00Z,2020-06-16T00:00:00Z
KAFS,20,H,N,200,true,false,true,2001-12-06T23:00:00Z,9999-01-01T00:00:00Z
KAHZ,10,E,H,100,false,false,false,2007-06-07T23:00:00Z,9999-01-01T00:00:00Z
KAIT,40,L,T,1,false,false,false,2010-05-27T00:00:00Z,9999-01-01T00:00:00Z
KAIT,40,B,T,10,false,false,false,2010-05-27T00:00:00Z,9999-01-01T00:00:00Z
KAIT,41,L,T,1,false,false,false,2010-05-27T00:00:00Z,9999-01-01T00:00:00Z
KAIT,41,B,T,10,false,false,false,2010-05-27T00:00:00Z,9999-01-01T00:00:00Z
KAOT,10,S,H,50,false,false,true,1993-04-13T03:28:00Z,1993-04-25T16:29:00Z
KAPS,20,B,N,50,true,false,false,2014-08-19T03:03:00Z,2020-06-16T00:00:00Z
KAPS,20,H,N,200,true,false,true,2000-05-17T01:00:00Z,2020-02-08T23:59:00Z
KAPS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
KARC,10,H,H,100,false,false,false,2001-01-13T04:01:00Z,2001-06-26T15:50:00Z
KARS,20,B,N,50,true,false,false,2015-07-01T01:30:21Z,2020-06-16T00:00:00Z
KARS,20,H,N,200,true,false,true,2002-04-17T00:00:00Z,9999-01-01T00:00:00Z
KARV,10,S,H,50,false,false,true,1995-09-28T13:38:00Z,1995-10-20T15:08:00Z
KARZ,10,E,H,100,false,false,false,2006-07-11T01:00:00Z,2024-08-29T22:40:00Z
KARZ,11,L,H,1,false,false,false,2024-08-30T00:46:00Z,9999-01-01T00:00:00Z
KARZ,11,H,H,100,false,false,false,2024-08-30T00:46:00Z,9999-01-01T00:00:00Z
KATZ,10,E,H,100,false,false,false,2003-04-29T04:00:00Z,9999-01-01T00:00:00Z
KAVZ,10,E,H,100,false,false,false,2004-12-03T22:00:00Z,2004-12-14T19:00:00Z
KBAZ,10,E,H,100,true,false,false,2008-11-11T00:00:01Z,2023-11-21T04:26:00Z
KBAZ,12,L,H,1,true,false,false,2025-05-22T21:12:00Z,9999-01-01T00:00:00Z
KBAZ,12,H,H,100,true,false,false,2025-04-28T04:25:00Z,9999-01-01T00:00:00Z
KBAZ,13,E,H,100,false,false,false,2025-06-23T04:36:00Z,9999-01-01T00:00:00Z
KBFF,10,S,H,50,false,false,true,1993-08-14T01:47:00Z,1993-08-15T20:56:00Z
KEKM,10,S,H,50,false,false,true,1993-10-18T11:49:00Z,1994-03-12T21:52:00Z
KEKS,10,E,H,100,false,false,false,2013-07-24T00:00:10Z,2013-07-24T00:00:15Z
KEKS,10,E,H,100,false,false,false,2016-12-01T00:05:00Z,2018-01-14T20:26:00Z
KEKS,20,B,N,50,true,false,false,2013-04-04T00:05:00Z,2020-06-16T00:00:00Z
KEKS,20,H,N,200,true,false,true,2013-04-04T00:05:00Z,9999-01-01T00:00:00Z
KENM,10,S,H,50,false,false,true,1993-10-20T02:09:00Z,1994-03-09T04:37:00Z
KFHS,20,B,N,50,true,false,false,2014-08-25T00:00:10Z,2020-06-16T00:00:00Z
KFHS,20,H,N,200,true,false,true,2002-04-25T00:00:00Z,2020-02-08T23:59:59Z
KFHS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
KHEZ,10,L,H,1,false,false,false,2012-06-13T01:30:00Z,2024-05-28T04:51:00Z
KHEZ,10,E,H,100,false,false,false,2009-05-21T03:00:00Z,2012-06-12T22:00:00Z
KHEZ,10,H,H,100,false,false,false,2012-06-13T01:30:00Z,2024-05-28T04:51:00Z
KHEZ,11,L,H,1,false,false,false,2024-05-28T05:23:00Z,2025-05-06T02:13:00Z
KHEZ,11,H,H,100,false,false,false,2024-05-28T05:23:00Z,2025-05-06T02:13:00Z
KHEZ,12,L,H,1,false,false,false,2025-05-06T02:14:00Z,9999-01-01T00:00:00Z
KHEZ,12,H,H,100,false,false,false,2025-05-06T02:14:00Z,9999-01-01T00:00:00Z
KHEZ,31,L,D,1,false,false,false,2014-10-14T04:00:01Z,9999-01-01T00:00:00Z
KHEZ,31,H,D,100,false,false,false,2014-10-14T04:00:01Z,9999-01-01T00:00:00Z
KHEZ,32,L,D,1,false,false,false,2014-10-14T04:00:01Z,9999-01-01T00:00:00Z
KHEZ,32,H,D,100,false,false,false,2014-10-14T04:00:01Z,9999-01-01T00:00:00Z
KHEZ,33,L,D,1,false,false,false,2014-10-14T04:00:01Z,9999-01-01T00:00:00Z
KHEZ,33,H,D,100,false,false,false,2014-10-14T04:00:01Z,9999-01-01T00:00:00Z
KHLS,20,B,N,50,true,false,false,2013-04-12T02:25:00Z,2020-06-16T00:00:00Z
KHLS,20,H,N,200,true,false,true,2013-04-12T02:25:00Z,2020-02-08T23:59:59Z
KHLS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
KHZ,10,V,H,0.1,false,true,false,2003-08-06T00:00:00Z,2011-02-23T04:00:00Z
KHZ,10,V,H,0.1,false,false,false,2011-02-23T04:05:00Z,2011-12-31T00:00:00Z
KHZ,10,L,H,1,false,true,false,2003-08-06T00:00:00Z,2011-02-23T04:00:00Z
KHZ,10,L,H,1,false,false,false,2011-02-23T04:05:00Z,9999-01-01T00:00:00Z
KHZ,10,S,H,50,false,false,true,1989-05-04T01:13:00Z,2003-07-21T08:29:00Z
KHZ,10,H,H,100,false,true,false,2003-08-06T00:00:00Z,2011-02-23T04:00:00Z
KHZ,10,H,H,100,false,false,false,2011-02-23T04:05:00Z,9999-01-01T00:00:00Z
KHZ,11,S,H,50,false,false,true,2003-08-12T17:55:00Z,2003-09-28T09:22:00Z
KHZ,20,B,N,50,false,false,false,2011-02-23T04:00:01Z,2020-06-16T00:00:00Z
KHZ,20,H,N,200,false,false,true,2003-08-06T00:00:00Z,2021-05-27T02:03:00Z
KHZ,21,H,N,200,false,false,false,2021-05-27T04:10:00Z,9999-01-01T00:00:00Z
KIDC,10,S,H,50,false,false,true,2001-01-15T02:41:00Z,2001-06-24T11:39:00Z
KIKS,20,B,N,50,true,false,false,2015-04-23T22:00:05Z,2020-06-16T00:00:00Z
KIKS,20,H,N,200,true,false,true,1999-09-27T23:00:00Z,9999-01-01T00:00:00Z
KILS,20,B,N,50,true,false,false,2012-04-16T06:30:00Z,2015-04-16T00:00:00Z
KILS,20,H,N,200,true,false,true,2012-04-16T06:30:00Z,2015-04-16T00:00:00Z
KIRG,10,S,H,50,false,false,true,1993-08-12T01:17:00Z,1993-09-07T07:23:00Z
KIRS,20,B,N,50,true,false,false,2014-05-15T04:23:10Z,2017-05-11T21:00:00Z
KIRS,20,H,N,200,true,false,true,2002-03-07T00:30:00Z,2017-05-11T21:00:00Z
KIRS,21,H,N,200,true,false,false,2020-06-13T00:58:00Z,9999-01-01T00:00:00Z
KIW,10,E,H,100,false,false,false,2004-06-09T23:00:00Z,9999-01-01T00:00:00Z
KIWC,10,H,H,100,false,false,false,2001-01-12T14:41:00Z,2001-06-25T17:40:00Z
KLDS,20,B,N,50,true,false,false,2014-01-30T23:46:40Z,2020-06-16T00:00:00Z
KLDS,20,H,N,200,true,false,true,2002-02-27T23:45:00Z,2020-02-08T23:59:59Z
KLDS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
KMRZ,10,E,H,100,false,false,false,2011-03-08T05:00:00Z,9999-01-01T00:00:00Z
KNGC,10,H,H,100,false,false,false,2001-01-11T23:00:01Z,2001-06-26T15:50:00Z
KNZ,10,V,H,0.1,false,false,false,1998-10-19T00:00:00Z,2009-12-31T00:00:00Z
KNZ,10,L,H,1,false,false,false,1998-10-19T00:00:00Z,9999-01-01T00:00:00Z
KNZ,10,H,H,100,false,false,false,1998-10-19T00:00:00Z,9999-01-01T00:00:00Z
KNZ,20,B,N,50,false,false,false,2009-04-27T03:30:01Z,2020-06-16T00:00:00Z
KNZ,20,H,N,200,false,false,true,1999-12-15T22:30:01Z,2021-06-02T21:56:00Z
KNZ,21,H,N,200,false,false,false,2021-06-03T04:19:00Z,9999-01-01T00:00:00Z
KOKE,10,S,H,50,false,false,true,1994-07-23T06:01:00Z,1994-12-09T21:26:00Z
KOKM,10,S,H,50,false,false,true,1993-10-21T02:49:00Z,1994-03-13T16:40:00Z
KOKS,20,B,N,50,true,false,false,2014-08-12T05:05:00Z,2020-06-16T00:00:00Z
KOKS,20,H,N,200,true,false,true,1999-09-09T02:00:00Z,2020-02-08T23:59:59Z
KOKS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
KONC,10,S,H,50,false,false,true,2001-01-09T23:09:00Z,2001-06-26T19:08:00Z
KOTC,10,S,H,50,false,false,true,2001-01-12T08:37:00Z,2001-06-26T00:35:00Z
KOWC,20,B,N,50,true,false,false,2010-03-24T21:30:00Z,2020-06-16T00:00:00Z
KOWC,20,H,N,200,true,false,true,2005-11-18T01:00:00Z,2021-05-25T00:52:00Z
KOWC,20,H,N,200,true,false,false,2021-05-26T20:51:00Z,9999-01-01T00:00:00Z
KPFZ,10,L,H,1,false,false,false,2023-03-17T03:00:00Z,9999-01-01T00:00:00Z
KPFZ,10,H,H,100,false,false,false,2023-03-17T03:00:00Z,9999-01-01T00:00:00Z
KPOC,20,B,N,50,true,false,false,2011-08-25T23:20:00Z,2020-06-16T00:00:00Z
KPOC,20,H,N,200,true,false,true,2004-11-25T00:00:00Z,2020-12-13T22:09:00Z
KPOC,20,H,N,200,true,false,false,2020-12-13T23:06:00Z,9999-01-01T00:00:00Z
KPRZ,10,L,H,1,false,false,false,2022-12-13T00:00:00Z,9999-01-01T00:00:00Z
KPRZ,10,H,H,100,false,false,false,2022-12-13T00:00:00Z,9999-01-01T00:00:00Z
KPSF,10,S,H,50,false,false,true,1993-03-23T02:57:00Z,1993-06-22T16:55:00Z
KPSV,10,S,H,50,false,false,true,1995-01-10T09:11:00Z,1995-06-06T14:44:00Z
KQ01,10,E,H,100,false,false,false,2008-02-12T22:00:00Z,2008-06-04T00:00:00Z
KQ02,10,E,H,100,false,false,false,2008-02-12T22:30:00Z,2008-03-17T22:46:00Z
KQ03,10,E,H,100,false,false,false,2008-02-12T23:00:00Z,2008-03-17T21:20:00Z
KQ03,10,E,H,200,false,false,false,2008-06-20T00:00:02Z,2017-05-04T02:00:00Z
KQ04,10,E,H,100,false,false,false,2008-05-13T23:58:00Z,2008-06-03T23:00:00Z
KRBZ,10,L,H,1,false,false,false,2023-05-10T04:05:00Z,9999-01-01T00:00:00Z
KRBZ,10,H,H,100,false,false,false,2023-05-10T04:05:00Z,9999-01-01T00:00:00Z
KRHZ,10,E,H,100,false,false,false,2008-04-28T00:01:00Z,9999-01-01T00:00:00Z
KRU,10,S,H,50,false,false,true,1990-02-11T04:01:00Z,1990-02-25T21:23:00Z
KRVZ,10,L,H,1,false,false,false,2024-06-21T02:45:00Z,9999-01-01T00:00:00Z
KRVZ,10,E,H,100,false,false,false,2004-12-03T22:00:00Z,2024-06-21T02:35:00Z
KRVZ,10,H,H,100,false,false,false,2024-06-21T02:45:00Z,9999-01-01T00:00:00Z
KRVZ,30,L,D,1,false,false,false,2012-11-22T20:30:00Z,9999-01-01T00:00:00Z
KRVZ,30,H,D,100,false,false,false,2012-11-22T20:30:00Z,9999-01-01T00:00:00Z
KTGO,10,E,H,100,false,false,false,2014-03-15T01:41:00Z,2014-04-23T23:25:00Z
KUTZ,10,E,H,100,false,false,false,2010-04-15T02:00:00Z,9999-01-01T00:00:00Z
KUZ,10,L,H,1,false,false,false,2004-02-05T00:00:00Z,9999-01-01T00:00:00Z
KUZ,10,S,H,50,false,false,true,1990-10-11T12:51:00Z,2003-05-05T18:52:00Z
KUZ,10,H,H,100,false,false,false,2004-02-05T00:00:00Z,9999-01-01T00:00:00Z
KUZ,20,B,N,50,false,false,false,2004-02-05T00:00:00Z,2020-06-16T00:00:00Z
KUZ,20,H,N,200,false,false,true,2004-02-05T00:00:00Z,2021-07-03T07:15:00Z
KUZ,21,H,N,200,false,false,false,2021-07-07T21:53:00Z,9999-01-01T00:00:00Z
KVSD,20,H,N,200,true,false,true,2010-09-05T22:30:02Z,2012-10-31T00:00:00Z
KWHZ,10,E,H,100,false,false,false,2010-06-02T03:05:00Z,9999-01-01T00:00:00Z
LAKA,10,S,H,50,false,false,true,1994-06-20T02:08:00Z,1994-06-28T10:28:00Z
LBZ,10,L,H,1,false,false,false,2004-06-04T06:20:00Z,9999-01-01T00:00:00Z
LBZ,10,H,H,100,false,false,false,2004-06-04T06:20:00Z,9999-01-01T00:00:00Z
LBZ,20,B,N,50,false,false,false,2004-06-04T06:20:00Z,2014-10-02T00:00:00Z
LBZ,20,H,N,200,false,false,true,2004-06-04T06:20:00Z,2014-10-02T00:00:00Z
LBZ,21,B,N,50,false,false,false,2014-10-02T00:10:00Z,2020-06-16T00:00:00Z
LBZ,21,H,N,200,false,false,true,2014-10-02T00:10:00Z,2020-02-08T23:59:59Z
LBZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
LCQC,20,H,N,200,true,false,true,2011-10-27T03:00:00Z,2018-03-11T11:00:00Z
LEAM,10,S,H,50,false,false,true,1993-10-19T06:34:00Z,1994-03-11T20:49:00Z
LFRZ,10,E,H,100,false,false,false,2009-07-17T00:21:00Z,2009-12-10T20:13:00Z
LHBS,20,B,N,50,true,false,false,2014-08-16T00:00:10Z,2020-06-16T00:00:00Z
LHBS,20,H,N,200,true,false,true,2005-06-01T02:00:00Z,9999-01-01T00:00:00Z
LHES,20,B,N,50,true,false,false,2014-08-14T00:00:10Z,2020-06-16T00:00:00Z
LHES,20,H,N,200,true,false,true,2001-10-29T00:00:00Z,9999-01-01T00:00:00Z
LHRS,20,B,N,50,true,false,false,2014-08-14T22:00:10Z,2020-06-16T00:00:00Z
LHRS,20,H,N,200,true,false,true,2001-11-08T22:00:00Z,9999-01-01T00:00:00Z
LHUS,20,B,N,50,true,false,false,2015-03-19T00:00:05Z,2020-06-16T00:00:00Z
LHUS,20,H,N,200,true,false,true,2001-10-25T00:00:00Z,9999-01-01T00:00:00Z
LICJ,10,S,H,50,false,false,true,2001-12-11T08:10:00Z,2001-12-26T15:47:00Z
LINC,20,B,N,50,true,false,false,2012-12-19T02:30:00Z,2020-06-16T00:00:00Z
LINC,20,H,N,200,true,false,true,2004-12-02T00:00:00Z,2021-12-11T22:26:00Z
LINM,10,S,H,50,false,false,true,1994-03-04T04:43:00Z,1994-03-13T19:06:00Z
LIRS,20,B,N,50,true,false,false,2011-05-31T00:00:00Z,2020-06-16T00:00:00Z
LIRS,20,H,N,200,true,false,true,2011-05-31T00:00:00Z,2020-02-08T23:59:58Z
LIRS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
LIRZ,10,L,H,1,false,false,false,2024-09-04T01:45:00Z,9999-01-01T00:00:00Z
LIRZ,10,E,H,100,false,false,false,2005-11-10T00:00:00Z,2024-09-04T00:09:00Z
LIRZ,10,H,H,100,false,false,false,2024-09-04T01:45:00Z,9999-01-01T00:00:00Z
LKMJ,10,S,H,50,false,false,true,2001-12-09T07:51:00Z,2001-12-27T02:46:00Z
LLRC,10,S,H,50,false,false,true,2001-01-17T05:02:00Z,2001-07-04T07:12:00Z
LMZ,10,S,H,50,false,false,true,1992-10-05T02:51:00Z,2004-07-30T17:37:00Z
LMZ,11,S,H,50,false,false,true,1990-11-08T10:19:00Z,1996-04-28T22:21:00Z
LNBS,20,B,N,50,true,false,false,2011-12-08T21:54:28Z,2020-06-16T00:00:00Z
LNBS,20,H,N,200,true,false,true,2011-12-08T21:54:28Z,9999-01-01T00:00:00Z
LNSD,10,E,H,100,false,false,false,2010-09-05T22:25:01Z,2010-09-28T23:00:00Z
LOCC,10,H,H,100,false,false,false,2001-01-11T20:41:00Z,2001-06-25T21:06:00Z
LOKS,20,H,N,200,false,false,false,2017-06-15T03:16:40Z,9999-01-01T00:00:00Z
LOTT,40,L,T,1,false,false,false,2008-10-10T00:00:00Z,9999-01-01T00:00:00Z
LOTT,40,B,T,10,false,false,false,2008-10-10T00:00:00Z,9999-01-01T00:00:00Z
LOTT,41,L,T,1,false,false,false,2008-10-10T00:00:00Z,9999-01-01T00:00:00Z
LOTT,41,B,T,10,false,false,false,2008-10-10T00:00:00Z,9999-01-01T00:00:00Z
LPCC,20,B,N,50,true,false,false,2016-09-05T04:52:00Z,2018-06-14T23:59:59Z
LPCC,20,H,N,200,true,false,true,2006-08-15T00:01:00Z,2018-06-14T23:59:59Z
LPDS,20,B,N,50,true,false,false,2018-08-24T03:40:00Z,2020-06-16T00:00:00Z
LPDS,20,H,N,200,true,false,true,2018-08-24T03:40:00Z,9999-01-01T00:00:00Z
LPLS,20,H,N,200,true,false,true,2002-04-02T01:00:00Z,2014-10-28T00:00:00Z
LPOC,20,H,N,200,true,false,true,2011-02-10T00:00:03Z,2018-03-13T01:00:00Z
LREZ,10,E,H,100,false,false,false,2010-01-27T01:00:00Z,9999-01-01T00:00:00Z
LRRZ,10,L,H,1,false,false,false,2023-03-19T22:28:00Z,9999-01-01T00:00:00Z
LRRZ,10,H,H,100,false,false,false,2023-03-19T22:28:00Z,9999-01-01T00:00:00Z
LRSC,20,H,N,200,true,false,true,2005-02-24T00:00:00Z,2021-02-08T23:59:00Z
LRSC,20,H,N,200,true,false,false,2021-02-09T00:00:00Z,9999-01-01T00:00:00Z
LRSS,20,B,N,50,true,false,false,2011-07-15T00:00:10Z,2020-06-16T00:00:00Z
LRSS,20,H,N,200,true,false,true,2011-07-15T00:00:10Z,2020-02-08T23:59:59Z
LRSS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
LSRC,20,B,N,50,true,false,false,2010-03-25T03:20:00Z,2020-06-16T00:00:00Z
LSRC,20,H,N,200,true,false,true,2004-11-28T00:00:00Z,2020-12-14T23:23:00Z
LSRC,20,H,N,200,true,false,false,2020-12-15T00:20:00Z,9999-01-01T00:00:00Z
LSTC,10,E,H,100,false,false,false,2009-07-17T01:50:00Z,2009-09-14T22:59:00Z
LTZ,10,V,H,0.1,false,false,false,2004-02-27T04:02:00Z,2013-12-31T00:00:00Z
LTZ,10,L,H,1,false,false,false,2004-02-27T04:02:00Z,9999-01-01T00:00:00Z
LTZ,10,S,H,50,false,false,true,1989-10-12T08:20:00Z,2004-02-27T01:41:00Z
LTZ,10,H,H,100,false,false,false,2004-02-27T04:02:00Z,9999-01-01T00:00:00Z
LTZ,11,S,H,50,false,false,true,2004-02-27T04:13:00Z,2004-03-22T19:39:00Z
LTZ,20,H,N,200,false,false,true,2004-02-27T04:00:00Z,2013-10-23T05:00:00Z
LTZ,21,B,N,50,false,false,false,2013-10-23T05:05:00Z,2019-07-01T23:15:00Z
LTZ,21,H,N,200,false,false,true,2013-10-23T05:05:00Z,2019-07-01T23:15:00Z
LTZ,21,H,N,200,false,false,false,2019-07-02T20:15:00Z,9999-01-01T00:00:00Z
LYLM,10,S,H,50,false,false,true,1993-10-23T05:00:00Z,1994-03-12T21:53:00Z
MAGS,20,B,N,50,true,false,false,2014-08-18T00:03:00Z,2019-10-01T01:00:00Z
MAGS,20,H,N,200,true,false,true,2002-06-20T00:00:00Z,2019-10-01T01:00:00Z
MAGS,21,B,N,50,true,false,false,2019-11-07T07:24:00Z,2020-06-16T00:00:00Z
MAGS,21,H,N,200,true,false,false,2019-11-07T07:24:00Z,9999-01-01T00:00:00Z
MAHC,10,S,H,50,false,false,true,2001-01-13T04:01:00Z,2001-06-26T00:35:00Z
MAL,10,S,H,50,false,false,true,1990-02-12T05:29:00Z,1990-02-18T01:09:00Z
MANS,20,H,N,200,true,false,true,2001-06-07T15:00:00Z,2015-06-30T23:59:59Z
MAPM,10,S,H,50,false,false,true,1993-10-19T06:34:00Z,1994-03-11T01:37:00Z
MAR,10,S,H,50,false,false,true,1990-02-21T03:18:00Z,1990-02-22T21:30:00Z
MARA,10,S,H,50,false,false,true,1995-11-11T00:00:01Z,1996-04-21T23:59:59Z
MARE,10,S,H,50,false,false,true,1994-07-27T02:26:00Z,1994-12-12T23:16:00Z
MARZ,10,E,H,100,false,false,false,2005-11-23T00:00:00Z,9999-01-01T00:00:00Z
MASH,10,S,H,50,false,false,true,2005-05-04T03:07:00Z,2005-05-24T00:54:00Z
MATS,20,B,N,50,true,false,false,2015-04-02T00:00:05Z,2020-06-16T00:00:00Z
MATS,20,H,N,200,true,false,true,2015-04-02T00:00:05Z,9999-01-01T00:00:00Z
MATT,10,S,H,50,false,false,true,1993-04-12T09:46:00Z,1993-04-25T16:29:00Z
MAVS,20,B,N,50,true,false,false,2014-05-21T22:20:00Z,2020-06-16T00:00:00Z
