Make,Model,Serial,Version,Start Date,End Date,Notes
Canterbury Seismic Instruments,CUSP3D,42212,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42213,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-03-18T00:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42213,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-18T01:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42214,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-03-17T21:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42214,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-17T22:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42215,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42217,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-05-25T02:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42217,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-25T03:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42218,Cusp3D+r 400.74.1,2019-09-04T00:00:00Z,2021-05-25T00:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42218,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-25T00:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42219,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42220,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42222,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-03-23T10:33:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42223,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42224,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-05-30T23:44:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42224,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-30T23:45:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42225,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-05-19T20:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42225,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-19T21:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42226,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-05-18T22:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42226,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-18T22:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42227,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-05-18T23:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42227,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-18T23:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42228,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-03T22:39:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42228,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-03T22:40:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42229,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-03T22:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42229,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-03T23:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42230,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42231,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-04-28T02:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42231,Cusp3D+r 400.74.1 (GPS18X4.40),2021-04-28T02:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42232,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2025-02-13T20:18:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42233,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-04-22T22:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42233,Cusp3D+r 400.74.1 (GPS18X4.40),2021-04-22T23:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42235,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-03-25T00:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42235,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-25T01:00:00Z,2021-12-24T01:29:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42236,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-05-31T21:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42236,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-31T22:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42237,unknown,2014-11-27T00:00:05Z,2019-09-10T00:00:00Z,Timing error
Canterbury Seismic Instruments,CUSP3D,42237,Cusp3D+r 400.74.1,2019-09-10T00:00:05Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42238,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-03-18T21:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42238,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-18T22:00:00Z,2025-09-25T20:56:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42239,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42240,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-03-28T21:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42240,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-28T22:00:00Z,2022-11-24T22:26:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42247,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-10T22:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42247,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-10T23:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42249,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-05-19T22:19:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42249,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-19T22:20:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42250,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-03-24T01:49:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42250,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-24T01:50:00Z,2025-10-21T21:02:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42251,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2024-08-20T02:55:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42252,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-11T00:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42252,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-11T00:30:00Z,2023-09-22T03:47:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42253,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-11T02:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42253,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-11T02:30:00Z,2025-08-27T20:51:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42255,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42256,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-05-20T01:44:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42256,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-20T01:45:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42257,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-07-29T02:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42257,Cusp3D+r 400.74.1 (GPS18X4.40),2021-07-29T02:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42258,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-03-24T22:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42258,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-24T22:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42259,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2025-09-23T02:53:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42260,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2024-06-12T22:25:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42261,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-10-06T23:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42261,Cusp3D+r 400.74.1 (GPS18X4.40),2021-10-07T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42262,Cusp3D+r 400.74.1,2019-08-16T00:00:00Z,2025-05-15T01:51:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42263,Cusp3D+r 400.67,2015-04-21T23:51:30Z,2019-06-18T00:00:00Z,Timing error Sent to Canterbury Seismic Instruments
Canterbury Seismic Instruments,CUSP3D,42264,Cusp3D+r 400.74.1,2019-08-16T00:00:00Z,2022-07-11T21:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42264,Cusp3D+r 400.74.1 (GPS18X4.40),2022-07-11T22:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42265,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-03-10T21:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42265,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-10T22:00:00Z,2025-10-21T23:37:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42266,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-06-09T22:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42266,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-09T23:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42267,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-09T20:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42267,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-09T21:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42268,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-09T21:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42268,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-09T22:00:00Z,2025-07-11T03:37:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42269,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-06-01T22:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42269,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-01T22:30:00Z,2025-10-28T23:39:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42270,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-10-05T01:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42270,Cusp3D+r 400.74.1 (GPS18X4.40),2021-10-05T02:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42271,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-06-04T03:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42271,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-04T04:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42272,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-10-07T02:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42272,Cusp3D+r 400.74.1 (GPS18X4.40),2021-10-07T03:00:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42273,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2024-06-19T02:58:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42274,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-07-28T22:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42274,Cusp3D+r 400.74.1 (GPS18X4.40),2021-07-28T22:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42275,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-07-29T21:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42275,Cusp3D+r 400.74.1 (GPS18X4.40),2021-07-29T21:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42276,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-07-29T00:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42276,Cusp3D+r 400.74.1 (GPS18X4.40),2021-07-29T00:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42277,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-07-29T22:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42277,Cusp3D+r 400.74.1 (GPS18X4.40),2021-07-29T22:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42278,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,2021-04-21T21:57:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42279,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-04-09T01:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42279,Cusp3D+r 400.74.1 (GPS18X4.40),2021-04-09T02:00:00Z,2025-09-23T00:03:28Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42280,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42281,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42282,Cusp3D+r 400.74.1,2019-08-16T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42283,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42285,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42286,Cusp3D+r 400.74.1,2019-08-31T00:00:00Z,2021-05-25T01:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42286,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-25T01:30:00Z,2025-07-31T21:09:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42287,Cusp3D+r 400.74.1,2019-08-16T00:00:00Z,2021-05-31T22:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42287,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-31T23:00:00Z,2025-10-29T22:17:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42288,Cusp3D+r 400.74.1,2019-08-16T00:00:00Z,2021-03-24T22:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42288,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-24T23:00:00Z,2025-09-17T23:32:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42289,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-07-26T02:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42289,Cusp3D+r 400.74.1 (GPS18X4.40),2021-07-26T02:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42290,Cusp3D+r 400.74.1,2019-08-16T00:00:00Z,2021-06-27T22:29:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42290,Cusp3D+r 400.74.1 (GPS18X4.40),2021-06-27T22:30:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42291,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2021-03-30T19:59:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42291,Cusp3D+r 400.74.1 (GPS18X4.40),2021-03-30T20:00:00Z,2025-07-28T23:47:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42292,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2022-07-12T05:23:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42293,Cusp3D+r 400.74.1,2019-08-16T00:00:00Z,2021-05-12T23:14:59Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42293,Cusp3D+r 400.74.1 (GPS18X4.40),2021-05-12T23:15:00Z,9999-01-01T00:00:00Z,Fix GPS week number rollover
Canterbury Seismic Instruments,CUSP3D,42294,Cusp3D+r 400.74.1,2019-08-29T00:00:00Z,9999-01-01T00:00:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,CUSP3D,42295,Cusp3D+r 400.74.1,2019-08-30T00:00:00Z,2025-07-14T21:27:00Z,Fix GPS timing 1 sec
Canterbury Seismic Instruments,EQR120,46491,m001.03.08,2021-05-06T21:46:00Z,2023-06-15T21:28:00Z,
Canterbury Seismic Instruments,EQR120,46491,2.3.2,2024-05-22T02:22:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46491,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46492,m001.03.06,2021-02-08T21:52:00Z,2021-04-13T03:45:17Z,
Canterbury Seismic Instruments,EQR120,46492,m001.03.08,2021-04-13T03:45:18Z,2023-10-18T00:37:00Z,
Canterbury Seismic Instruments,EQR120,46492,2.3.2,2024-04-18T03:38:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46492,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46493,m001.03.06,2021-04-01T02:34:00Z,2021-04-13T21:05:49Z,
Canterbury Seismic Instruments,EQR120,46493,m001.03.08,2021-04-13T21:05:50Z,2024-02-29T20:53:00Z,
Canterbury Seismic Instruments,EQR120,46493,2.3.2,2025-02-17T23:28:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46493,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46494,m001.03.06,2021-02-25T23:48:00Z,2021-04-13T21:07:22Z,
Canterbury Seismic Instruments,EQR120,46494,m001.03.08,2021-04-13T21:07:23Z,2021-05-06T21:40:00Z,
Canterbury Seismic Instruments,EQR120,46494,2.3.2,2023-05-25T03:15:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46494,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46495,2.3.2,2023-05-25T03:15:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46495,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46496,m001.03.08,2021-05-27T22:20:00Z,2023-07-02T14:01:00Z,
Canterbury Seismic Instruments,EQR120,46496,2.4.5,2025-05-15T00:36:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46497,m001.03.08,2021-09-21T04:16:00Z,2023-11-28T23:31:00Z,
Canterbury Seismic Instruments,EQR120,46497,2.3.2,2025-06-02T22:36:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46497,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46498,m001.03.06,2021-03-31T23:09:00Z,2021-04-13T21:29:43Z,
Canterbury Seismic Instruments,EQR120,46498,m001.03.08,2021-04-13T21:29:44Z,2021-04-28T21:44:00Z,
Canterbury Seismic Instruments,EQR120,46499,m001.03.06,2021-02-11T02:49:00Z,2021-04-13T22:01:48Z,
Canterbury Seismic Instruments,EQR120,46499,m001.03.08,2021-04-13T22:01:49Z,2021-04-28T02:19:00Z,
Canterbury Seismic Instruments,EQR120,46499,2.3.2,2023-06-21T00:01:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46499,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46500,m001.03.06,2021-02-11T02:46:00Z,2021-04-13T21:25:22Z,
Canterbury Seismic Instruments,EQR120,46500,m001.03.08,2021-04-13T21:25:23Z,2023-06-27T22:35:00Z,
Canterbury Seismic Instruments,EQR120,46501,m001.03.06,2021-02-11T02:44:00Z,2021-04-13T21:04:03Z,
Canterbury Seismic Instruments,EQR120,46501,m001.03.08,2021-04-13T21:04:04Z,2021-04-27T22:55:00Z,
Canterbury Seismic Instruments,EQR120,46502,m001.03.06,2021-02-11T02:48:00Z,2021-04-13T21:27:56Z,
Canterbury Seismic Instruments,EQR120,46502,m001.03.08,2021-04-13T21:27:57Z,2023-06-27T21:35:00Z,
Canterbury Seismic Instruments,EQR120,46502,2.3.2,2024-05-22T02:22:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46502,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46503,m001.03.06,2021-02-11T02:41:00Z,2021-04-13T20:52:40Z,
Canterbury Seismic Instruments,EQR120,46503,m001.03.08,2021-04-13T20:52:41Z,2021-04-27T23:58:00Z,
Canterbury Seismic Instruments,EQR120,46503,2.2.2,2023-05-18T22:47:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46504,m001.03.06,2021-03-25T22:38:00Z,2021-04-13T22:00:25Z,
Canterbury Seismic Instruments,EQR120,46504,m001.03.08,2021-04-13T22:00:26Z,2021-04-27T01:31:00Z,
Canterbury Seismic Instruments,EQR120,46504,2.3.2,2024-01-24T19:31:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46504,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46505,m001.03.06,2021-03-25T00:22:00Z,2021-04-13T21:58:53Z,
Canterbury Seismic Instruments,EQR120,46505,m001.03.08,2021-04-13T21:58:54Z,2023-10-29T20:49:00Z,
Canterbury Seismic Instruments,EQR120,46506,m001.03.08,2021-11-24T21:14:00Z,2023-11-02T02:44:00Z,
Canterbury Seismic Instruments,EQR120,46506,2.3.2,2025-02-17T23:28:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46506,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46507,m001.03.08,2021-05-28T01:40:00Z,2023-11-01T00:07:00Z,
Canterbury Seismic Instruments,EQR120,46507,2.3.2,2024-06-25T21:59:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46507,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46508,m001.03.06,2021-03-29T00:04:00Z,2021-04-13T21:16:34Z,
Canterbury Seismic Instruments,EQR120,46508,m001.03.08,2021-04-13T21:16:35Z,2023-06-27T22:17:00Z,
Canterbury Seismic Instruments,EQR120,46508,2.3.2,2025-04-09T23:28:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46508,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46522,m001.03.08,2021-04-27T22:00:00Z,2023-12-17T12:31:00Z,
Canterbury Seismic Instruments,EQR120,46522,2.3.2,2025-02-17T23:28:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46522,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46523,m001.03.08,2021-04-27T00:17:00Z,2023-10-19T19:51:00Z,
Canterbury Seismic Instruments,EQR120,46523,2.3.2,2024-05-22T02:22:00Z,2025-11-25T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46523,2.4.5,2025-11-25T00:00:00Z,9999-01-01T00:00:00Z,
Canterbury Seismic Instruments,EQR120,46524,m001.03.08,2021-04-28T02:30:00Z,2023-10-18T21:24:00Z,
